patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,112,155,102,81,95,0,0,0,0
0,1,500,107,201,146,103,107,0,0,0,0
0,2,0,108,146,122,94,78,0,0,0,0
0,2,500,145,202,131,106,105,0,0,0,0
0,3,0,105,139,144,80,66,0,0,0,0
0,3,500,145,186,144,104,106,0,0,0,0
1,3,0,241,208,135,130,112,0,0,0,0
1,3,500,255,216,155,155,142,0,0,0,0
0,4,0,124,137,98,81,66,0,0,0,0
0,4,500,152,187,133,107,102,0,0,0,0
2,4,0,263,193,124,125,113,0,0,0,0
2,4,500,252,232,165,138,137,0,0,0,0
0,5,0,106,130,143,92,65,0,0,0,0
0,5,500,143,187,150,106,106,0,0,0,0
2,5,0,252,206,126,125,112,0,0,0,0
2,5,500,251,227,168,139,138,0,0,0,0
0,6,0,107,140,147,82,75,0,0,0,0
0,6,500,119,180,169,92,118,0,0,0,0
3,6,0,251,201,124,129,111,0,0,0,0
3,6,500,252,223,166,150,139,0,0,0,0
0,7,0,107,128,145,80,78,0,0,0,0
0,7,500,133,178,135,104,106,0,0,0,0
3,7,0,253,172,135,124,111,0,0,0,0
3,7,500,251,228,139,163,142,0,0,0,0
0,8,0,107,129,129,84,76,0,0,0,0
0,8,500,145,198,132,118,92,0,0,0,0
4,8,0,239,218,112,138,112,0,0,0,0
4,8,500,240,242,165,139,142,0,0,0,0
0,9,0,107,141,133,81,77,0,0,0,0
0,9,500,119,182,172,103,108,0,0,0,0
4,9,0,252,205,125,125,111,0,0,0,0
4,9,500,257,233,152,150,137,0,0,0,0
0,10,0,122,126,143,79,65,0,0,0,0
0,10,500,132,187,147,105,105,0,0,0,0
5,10,0,240,208,134,130,112,0,0,0,0
5,10,500,252,228,168,139,138,0,0,0,0
0,11,0,120,128,144,80,66,0,0,0,0
0,11,500,141,177,161,102,109,0,0,0,0
5,11,0,250,205,125,125,111,0,0,0,0
5,11,500,241,244,165,138,142,0,0,0,0
0,12,0,109,119,132,95,67,0,0,0,0
0,12,500,146,187,145,103,106,0,0,0,0
6,12,0,250,206,124,124,111,0,0,0,0
6,12,500,230,256,151,151,138,0,0,0,0
0,13,0,123,125,143,80,66,0,0,0,0
0,13,500,145,182,160,107,106,0,0,0,0
6,13,0,253,162,125,138,112,0,0,0,0
6,13,500,264,216,167,138,139,0,0,0,0
0,14,0,120,128,143,79,66,0,0,0,0
0,14,500,146,180,160,103,109,0,0,0,0
7,14,0,241,217,123,131,111,0,0,0,0
7,14,500,266,217,165,138,138,0,0,0,0
0,15,0,107,130,120,107,66,0,0,0,0
0,15,500,145,188,148,106,105,0,0,0,0
7,15,0,252,207,124,129,111,0,0,0,0
7,15,500,254,234,154,157,138,0,0,0,0
0,16,0,122,140,113,83,76,0,0,0,0
0,16,500,137,194,150,104,110,0,0,0,0
8,16,0,266,196,125,131,122,0,0,0,0
8,16,500,250,222,164,153,138,0,0,0,0
0,17,0,109,141,111,98,86,0,0,0,0
0,17,500,135,193,119,94,92,0,0,0,0
8,17,0,241,188,112,111,111,0,0,0,0
8,17,500,262,191,140,139,137,0,0,0,0
0,18,0,107,141,111,96,83,0,0,0,0
0,18,500,96,193,153,106,109,0,0,0,0
9,18,0,276,183,124,140,111,0,0,0,0
9,18,500,251,228,180,139,139,0,0,0,0
0,19,0,108,143,111,106,78,0,0,0,0
0,19,500,108,179,151,106,92,0,0,0,0
9,19,0,299,181,124,126,111,0,0,0,0
9,19,500,251,210,137,164,141,0,0,0,0
0,20,0,107,129,133,73,77,0,0,0,0
0,20,500,122,177,127,104,119,0,0,0,0
10,20,0,251,205,111,137,112,0,0,0,0
10,20,500,241,203,161,152,138,0,0,0,0
0,21,0,121,129,144,80,66,0,0,0,0
0,21,500,129,180,158,111,107,0,0,0,0
10,21,0,253,164,125,138,112,0,0,0,0
10,21,500,252,226,165,138,137,0,0,0,0
0,22,0,107,141,121,94,77,0,0,0,0
0,22,500,143,177,159,104,106,0,0,0,0
11,22,0,240,208,132,127,114,0,0,0,0
11,22,500,253,233,164,140,140,0,0,0,0
0,23,0,106,140,145,80,66,0,0,0,0
0,23,500,145,187,125,102,109,0,0,0,0
11,23,0,240,218,112,139,112,0,0,0,0
11,23,500,253,205,153,149,139,0,0,0,0
0,24,0,125,125,122,106,66,0,0,0,0
0,24,500,141,178,162,103,108,0,0,0,0
12,24,0,241,195,133,127,110,0,0,0,0
12,24,500,251,231,164,137,137,0,0,0,0
0,25,0,107,128,121,96,77,0,0,0,0
0,25,500,119,202,161,107,109,0,0,0,0
12,25,0,262,193,124,126,111,0,0,0,0
12,25,500,253,231,165,139,138,0,0,0,0
0,26,0,119,132,145,79,65,0,0,0,0
0,26,500,143,177,160,105,106,0,0,0,0
13,26,0,241,216,111,138,114,0,0,0,0
13,26,500,252,232,164,138,138,0,0,0,0
0,27,0,107,140,102,106,65,0,0,0,0
0,27,500,140,180,160,92,117,0,0,0,0
13,27,0,253,195,131,127,111,0,0,0,0
13,27,500,262,215,163,138,137,0,0,0,0
0,28,0,125,126,144,81,66,0,0,0,0
0,28,500,146,188,146,108,104,0,0,0,0
14,28,0,253,200,124,126,112,0,0,0,0
14,28,500,250,232,154,149,137,0,0,0,0
