patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,3,7,6,6,4,1,1,1,1
0,500,5,6,6,4,3,0,0,0,0
1,0,113,86,132,130,130,1,1,1,1
1,500,106,101,99,99,100,0,0,0,0
2,0,105,86,131,130,131,1,1,1,1
2,500,103,100,99,99,99,0,0,0,0
3,0,107,85,131,131,131,1,1,1,1
3,500,104,98,99,99,99,0,0,0,0
4,0,106,96,146,144,143,1,1,1,1
4,500,114,111,111,109,109,0,0,0,0
5,0,116,95,145,144,145,1,1,1,1
5,500,111,110,108,107,107,0,0,0,0
6,0,114,95,143,142,142,1,1,1,1
6,500,112,109,107,108,107,0,0,0,0
7,0,114,94,143,142,143,1,1,1,1
7,500,112,108,107,106,107,0,0,0,0
8,0,113,95,143,142,141,1,1,1,1
8,500,111,108,108,108,107,0,0,0,0
9,0,114,94,142,142,142,1,1,1,1
9,500,112,109,107,107,108,0,0,0,0
