patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,108,75,74,73,74,0,0,0,0
0,1,500,109,104,100,100,99,0,0,0,0
0,2,0,113,75,74,74,74,0,0,0,0
0,2,500,107,101,101,100,101,0,0,0,0
0,3,0,110,75,73,73,74,0,0,0,0
0,3,500,108,103,100,101,100,0,0,0,0
1,3,0,195,76,73,73,73,0,0,0,0
1,3,500,197,101,100,100,100,0,0,0,0
0,4,0,110,74,73,73,73,0,0,0,0
0,4,500,109,101,99,99,99,0,0,0,0
2,4,0,194,76,74,74,74,0,0,0,0
2,4,500,192,105,102,102,103,0,0,0,0
0,5,0,107,75,74,74,74,0,0,0,0
0,5,500,110,101,101,100,100,0,0,0,0
2,5,0,193,77,75,75,75,0,0,0,0
2,5,500,191,104,102,101,101,0,0,0,0
0,6,0,110,75,73,74,72,0,0,0,0
0,6,500,109,102,101,101,101,0,0,0,0
3,6,0,192,76,74,74,74,0,0,0,0
3,6,500,191,101,100,101,100,0,0,0,0
0,7,0,110,76,74,74,74,0,0,0,0
0,7,500,109,101,101,100,100,0,0,0,0
3,7,0,195,75,74,74,74,0,0,0,0
3,7,500,194,104,102,102,102,0,0,0,0
0,8,0,108,75,75,74,74,0,0,0,0
0,8,500,110,102,100,100,100,0,0,0,0
4,8,0,189,76,75,75,75,0,0,0,0
4,8,500,193,104,102,102,100,0,0,0,0
0,9,0,108,75,73,73,73,0,0,0,0
0,9,500,106,103,101,101,101,0,0,0,0
4,9,0,191,76,74,74,75,0,0,0,0
4,9,500,191,102,100,100,100,0,0,0,0
