patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,8,3,2,2,4,1,1,1,1
0,500,4,5,8,6,11,0,0,0,0
1,0,13402,369,489,491,497,1,1,1,1
1,500,451,482,441,443,440,0,0,0,0
2,0,427,331,444,424,426,1,1,1,1
2,500,386,411,406,393,383,0,0,0,0
3,0,345,278,376,372,374,1,1,1,1
3,500,322,339,339,337,339,0,0,0,0
4,0,308,257,328,314,315,1,1,1,1
4,500,286,305,304,303,304,0,0,0,0
5,0,262,227,283,285,282,1,1,1,1
5,500,256,273,271,272,264,0,0,0,0
6,0,232,212,256,254,254,1,1,1,1
6,500,229,245,243,246,232,0,0,0,0
7,0,210,199,229,227,228,1,1,1,1
7,500,203,219,217,218,220,0,0,0,0
8,0,188,188,204,206,205,1,1,1,1
8,500,181,196,245,196,196,0,0,0,0
9,0,175,187,183,183,183,1,1,1,1
9,500,162,178,175,176,176,0,0,0,0
