patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,2,4,1,2,2,1,1,1,1
0,500,2,5,4,8,8,0,0,0,0
1,0,13271,139,213,262,448,1,1,1,1
1,500,417,438,443,433,421,0,0,0,0
2,0,389,298,419,422,420,1,1,1,1
2,500,382,386,383,380,382,0,0,0,0
3,0,349,282,358,357,358,1,1,1,1
3,500,329,349,344,346,326,0,0,0,0
4,0,301,252,329,329,328,1,1,1,1
4,500,299,319,299,298,300,0,0,0,0
5,0,275,237,297,296,299,1,1,1,1
5,500,258,273,273,271,271,0,0,0,0
6,0,251,226,273,274,265,1,1,1,1
6,500,237,252,254,250,251,0,0,0,0
7,0,229,217,249,249,238,1,1,1,1
7,500,216,230,229,230,228,0,0,0,0
8,0,209,209,229,230,227,1,1,1,1
8,500,198,212,212,211,211,0,0,0,0
9,0,189,203,210,210,210,1,1,1,1
9,500,176,152,151,151,152,0,0,0,0
